EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
3895,34,7,2,1,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3896,23,12,2,2,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3897,44,1,3,1,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3898,35,13,3,3,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3899,43,25,4,2,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3900,24,6,3,3,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3901,41,6,4,1,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3902,29,2,2,2,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3903,36,1,4,3,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3904,45,2,3,2,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3905,24,6,2,2,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3906,47,1,3,2,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3907,26,9,1,1,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3908,45,1,4,1,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3909,32,1,1,2,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3910,31,14,2,1,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3912,40,22,2,1,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
3913,24,3,3,1,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3914,46,6,3,4,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
3915,35,8,4,1,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3916,30,9,4,1,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3917,47,3,2,2,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3918,46,1,4,3,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3919,36,1,3,2,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3920,32,26,3,2,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
3921,23,6,4,3,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3922,31,3,3,2,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3923,39,3,3,2,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3924,32,6,3,1,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
3925,40,6,3,3,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3926,45,19,4,1,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
3927,30,9,3,1,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3928,24,3,4,1,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3929,30,10,3,1,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3930,31,3,2,3,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3931,27,3,3,1,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3932,29,4,3,5,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3933,29,8,4,1,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3934,30,7,3,3,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3935,34,1,2,2,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3936,33,2,4,1,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
3937,49,3,4,1,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3938,33,10,3,1,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3939,38,28,3,1,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3940,31,9,4,2,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3941,29,3,4,2,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3942,30,2,1,1,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
3943,32,10,4,1,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3944,38,8,2,1,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3945,43,1,4,3,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
3946,42,1,3,1,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3947,55,3,2,1,73510,8.0,20,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3948,33,14,3,1,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
3949,41,5,3,1,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
3950,34,7,4,1,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3951,53,10,4,2,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3952,43,16,2,1,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3953,34,10,2,5,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3954,21,1,2,5,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3955,38,8,2,2,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3956,22,1,3,4,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
3957,31,8,5,5,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3958,51,1,4,1,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3959,37,24,1,2,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3960,46,3,4,1,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3961,36,27,3,4,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3962,44,10,4,1,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3963,37,19,2,2,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
3964,35,15,4,2,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3965,33,8,5,2,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
3966,28,9,3,2,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3967,39,3,4,2,26100,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3968,46,9,2,2,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3969,40,2,2,1,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3970,42,7,4,2,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3971,35,10,1,2,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3972,38,6,4,3,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3973,34,2,1,1,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3974,37,24,3,1,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3975,39,2,1,2,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3976,43,8,5,3,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3977,41,3,3,3,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3978,41,1,1,3,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
3979,30,26,3,2,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3980,26,2,1,3,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
3981,46,10,3,1,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3982,40,27,2,3,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3983,34,2,3,2,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3984,58,2,4,1,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
3985,35,8,1,3,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3986,47,19,5,2,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3987,40,1,4,2,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3988,54,27,4,1,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
3989,31,8,4,3,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
3990,28,1,2,3,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3991,38,19,3,2,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3992,26,8,3,1,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3993,58,10,4,1,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
3994,18,2,3,3,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3995,31,2,3,3,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3996,29,8,2,1,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3998,36,2,3,5,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3999,43,8,3,1,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
